iteration,time_1,time_2,time_3
73,0.0014719599999999922,0.001488040000000126,0.0014681699999999865
74,0.0014883799999999957,0.0014813200000000392,0.0014774199999999383
75,0.0014871500000000104,0.0014736899999999763,0.0014792099999999663
76,0.001488119999999995,0.0014735500000000457,0.0014911599999999226
77,0.001484140000000007,0.00148493000000002,0.0014762799999999744
78,0.0014925199999999883,0.0014766699999998424,0.0014814799999999196
79,0.0014937900000000148,0.0014899800000000595,0.001483060000000478
80,0.0014856200000000009,0.0014807799999999815,0.00147137999999984
81,0.0014879399999999875,0.001501389999999958,0.0014677499999999099
82,0.0014885300000000079,0.0014779000000001473,0.0014807799999999815
83,0.0014818299999999952,0.0014816600000000335,0.0014798200000001316
84,0.0014913600000000039,0.0014935799999997812,0.001474890000000073
85,0.0014926999999999957,0.0014897700000000213,0.0014813099999997803
86,0.0014795100000000083,0.0014989800000000742,0.001477570000000128
87,0.001487489999999987,0.001486460000000136,0.0014721300000002202
88,0.00148378000000001,0.0014890799999997739,0.0014809299999996028
89,0.0014843699999999948,0.001486420000000237,0.0014819599999998446
90,0.001480289999999993,0.0014891799999998056,0.0014809100000002218
91,0.0014891200000000104,0.0014786900000001424,0.0014872300000001815
92,0.0014856999999999943,0.001484519999999918,0.0015111899999999422
93,0.0014930600000000105,0.0014734400000000392,0.0014805300000000443
94,0.001488069999999997,0.001479750000000024,0.0014745899999996936
95,0.0014943799999999996,0.0014782299999998828,0.0014870500000000674
96,0.001477649999999997,0.0014851200000001086,0.0014779200000003812
97,0.0014727099999999993,0.0014830299999999852,0.001477949999999737
98,0.0014928699999999927,0.001480939999999862,0.0014674400000001242
99,0.0014850800000000143,0.0014824400000000538,0.0014868899999999031
100,0.0014775099999999953,0.0014824000000001546,0.0014870400000000928
101,0.0014767900000000013,0.0014903599999999528,0.0014884399999999687
102,0.001479330000000001,0.0014843899999999622,0.0014827800000000479
103,0.0014844499999999883,0.001486229999999864,0.001487109999999916
104,0.0014730100000000057,0.001492670000000089,0.0014880999999996901
105,0.0014783800000000014,0.001484399999999937,0.0014726900000005115
106,0.0014898299999999943,0.0014855800000000842,0.0014738899999997557
107,0.0014759400000000156,0.0014852400000000899,0.001475080000000162
108,0.0014904399999999996,0.0014911499999999479,0.0014879999999999427
109,0.00149995999999998,0.001481019999999944,0.001470860000000016
110,0.0014917000000000157,0.0014858499999999709,0.0014798200000001316
111,0.0014833300000000093,0.0014840300000000183,0.0014776799999998503
112,0.0015036399999999973,0.0014871199999998907,0.00147357999999997
113,0.0014793199999999728,0.0014765000000002714,0.001474979999999846
114,0.0014974400000000187,0.0014870799999999918,0.0014795600000002196
115,0.0014863099999999818,0.0014758499999999231,0.0014662399999997432
116,0.00149165,0.0014749399999999468,0.0014890700000000834
117,0.0014882900000000277,0.0014812100000000327,0.0014742899999998825
118,0.0014892199999999888,0.0014442299999998908,0.0014838000000003148
119,0.0014837400000000044,0.001473060000000146,0.0014773800000000392
120,0.0014962699999999884,0.0014876699999999232,0.001492879999999559
121,0.0014957800000000177,0.0015020699999999465,0.001486910000000421
122,0.0014833999999999748,0.0014833200000001056,0.0014898399999998446
123,0.001498000000000026,0.0014864900000000603,0.001483210000000099
124,0.0014789899999999888,0.0014815799999999513,0.001483739999999898
125,0.0014860900000000044,0.0014827599999998142,0.0014813199999997551
126,0.0014859699999999875,0.001495830000000069,0.0014788000000004332
127,0.001506190000000025,0.0014929300000000013,0.0014810899999997673
128,0.0014981699999999875,0.0014883100000000126,0.001472259999999892
129,0.0014864799999999788,0.001490840000000162,0.001471480000000156
130,0.0014876300000000243,0.0014760899999998855,0.0014886999999998807
131,0.0014859699999999875,0.001487239999999872,0.0014762000000001763
132,0.0014736600000000166,0.001485320000000172,0.00148887000000002
133,0.0014939599999999943,0.0014969999999999573,0.0014825100000001611
134,0.0014813200000000038,0.0014807899999999563,0.0014890599999995402
135,0.0014853499999999897,0.0014805300000000443,0.0014911000000000741
136,0.0014836899999999887,0.001484010000000069,0.0014948000000003959
137,0.0015193200000000217,0.0014809900000000197,0.0014716199999998025
138,0.001534569999999995,0.0014881699999997977,0.0014858800000001793
139,0.0014829500000000096,0.0014861400000000912,0.0014826899999997067
140,0.0014961599999999819,0.001478309999999965,0.0014789100000001554
141,0.001475590000000011,0.0014844800000000191,0.0014931300000000647
142,0.0014905100000000004,0.001486370000000079,0.0014825799999999844
143,0.0014806399999999797,0.0014864299999999275,0.0014799099999999045
144,0.0014943300000000192,0.0014874800000001186,0.0014790299999998524
145,0.00148851999999998,0.001486579999999833,0.0014764000000002397
146,0.001482100000000024,0.0014870899999999665,0.001479850000000056
147,0.0014828799999999731,0.0014819800000000782,0.0014781199999998763
148,0.001485430000000001,0.0014920299999999997,0.001471459999999638
149,0.0014924900000000108,0.0014917900000000373,0.0014725200000003725
150,0.0014880199999999988,0.0014955000000000495,0.0014776699999998755
151,0.0014810100000000048,0.0014801299999999172,0.0014807600000000321
152,0.001479379999999999,0.001492110000000082,0.0014893200000000205
153,0.0014822399999999901,0.0014755999999999858,0.0014853099999999131
154,0.0014898000000000166,0.0014803699999998798,0.0014843799999999874
155,0.0014916099999999943,0.0014816500000000587,0.0014850799999999254
156,0.0014832900000000039,0.0015594600000000014,0.0014784000000003061
157,0.0014815499999999914,0.0015013300000001094,0.0014845600000001013
158,0.0014842300000000109,0.0014952900000000113,0.001476729999999975
159,0.001504499999999993,0.0014830899999998337,0.001468929999999773
160,0.0015043100000000109,0.0014850400000000264,0.0014863200000002053
161,0.0014772699999999971,0.001486060000000009,0.0014846399999998993
162,0.0014828499999999778,0.0014836900000000243,0.0014838199999996958
163,0.0014861500000000305,0.0014778999999998633,0.0014976899999999205
164,0.0014829399999999992,0.001482960000000162,0.0014832300000000487
165,0.0014763799999999705,0.0014849799999998936,0.0014865800000001172
166,0.0014795000000000157,0.0014828099999999722,0.001496139999999855
167,0.0014857100000000044,0.0014912700000002132,0.0014557600000000548
168,0.0014812299999999823,0.001484689999999773,0.001487730000000056
169,0.0014788200000000274,0.0014707000000001359,0.0014743200000003752
170,0.0014949299999999965,0.0014796499999999923,0.0014831299999997327
171,0.00148419999999998,0.0015029499999999986,0.0014831900000001497
172,0.0014854400000000113,0.0014811700000001338,0.0014823499999999966
173,0.0014820200000000127,0.001475889999999822,0.0014902799999998706
174,0.0014866999999999918,0.0014794200000000047,0.0014804199999997535
175,0.0014790599999999897,0.001490180000000123,0.0015020700000002308
176,0.0014765600000000135,0.001490259999999921,0.0014837499999998728
177,0.0014794999999999802,0.0014886300000000574,0.0015216900000001488
178,0.0014927899999999995,0.001486500000000035,0.001476989999999887
179,0.0014830500000000057,0.0014803100000000313,0.0014877000000001316
180,0.0014931100000000086,0.001478829999999789,0.0014858600000002297
181,0.0014841499999999996,0.0014928700000001527,0.001472599999999602
182,0.00148142,0.001484569999999792,0.0014872800000000552
183,0.0014871700000000131,0.0014802099999999996,0.0014873199999999543
184,0.0014855599999999925,0.0014927500000001715,0.0014814100000000963
185,0.0014879900000000035,0.00148855999999995,0.0014772900000002665
186,0.0014768899999999974,0.0014935900000000403,0.0014886699999999565
187,0.001473729999999982,0.0014872600000001056,0.0014780600000000278
188,0.0014902700000000025,0.00148145999999997,0.0014820399999996424
189,0.0014848500000000087,0.0014907299999998714,0.0014814499999999953
190,0.0014685400000000114,0.0014821299999999836,0.0014754500000003646
191,0.0014884099999999735,0.0014858800000001793,0.0014821000000000595
192,0.0014823200000000014,0.001486759999999947,0.0014832299999994803
193,0.0014811300000000217,0.0014808499999998048,0.0014790500000003703
194,0.001472629999999988,0.0014883300000002465,0.0014852500000000646
195,0.0014861900000000005,0.0014785699999998768,0.0014839799999998603
196,0.0014797400000000139,0.0014850599999999758,0.0014945199999999658
197,0.001478919999999988,0.0014938399999999774,0.0014800300000001698
198,0.001492609999999992,0.0014864800000000855,0.0014791499999995494
199,0.0014723199999999892,0.001497049999999831,0.0014795200000003205
